meta_f1,meta_recall,meta_precision,meta_roc_auc,original,smote,under,accuracy,precision,recall,f1,roc_auc,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.31016042780748665,0.7073170731707317,0.19863013698630136,0.7776812562646174,0.10123456790123457,"[62.51610133104336, 37.483898668956634]","[[False, 50.0], [True, 50.0]]",0.8988153998025666,0.9254835039817975,0.956496178718401,0.9407343162763805,0.7767096278207389,True,1,e4bdd_00019,2024-07-05_20-04-29,1720202669,14.943742752075195,14.943742752075195,2277719,dgx-a100,131.114.50.170,14.943742752075195,1
