meta_f1,meta_recall,meta_precision,meta_roc_auc,original,smote,under,accuracy,precision,recall,f1,roc_auc,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.08333333333333333,0.4375,0.046052631578947366,0.5524038461538462,0.03888888888888889,"[62.50501806503412, 37.49498193496588]","[[False, 50.0], [True, 50.0]]",0.9610069101678184,0.9666283084004603,0.9876543209876543,0.9770282058738006,0.9045963912630579,True,1,e4bdd_00005,2024-07-05_20-04-29,1720202669,21.204323768615723,21.204323768615723,2277644,dgx-a100,131.114.50.170,21.204323768615723,1
