meta_f1,meta_recall,meta_precision,meta_roc_auc,original,smote,under,accuracy,precision,recall,f1,roc_auc,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.24778761061946902,0.8235294117647058,0.14583333333333334,0.8043248147588085,0.04135802469135803,"[62.52012882447665, 37.47987117552335]","[[False, 50.0], [True, 50.0]]",0.9585389930898321,0.966532025389498,0.9847148736037625,0.9755387303436226,0.903126667571112,True,1,e4bdd_00002,2024-07-05_20-04-45,1720202685,36.77239942550659,36.77239942550659,2277632,dgx-a100,131.114.50.170,36.77239942550659,1
