meta_f1,meta_recall,meta_precision,meta_roc_auc,original,smote,under,accuracy,precision,recall,f1,roc_auc,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2878787878787879,0.8260869565217391,0.1743119266055046,0.8592348734249062,0.05555555555555555,"[62.5, 37.5]","[[False, 50.0], [True, 50.0]]",0.9442250740375123,0.9480812641083521,0.9876543209876543,0.967463288223438,0.8522886989553656,True,1,e4bdd_00008,2024-07-05_20-06-47,1720202807,156.21755862236023,156.21755862236023,2277712,dgx-a100,131.114.50.170,156.21755862236023,1
