meta_f1,meta_recall,meta_precision,meta_roc_auc,original,smote,under,accuracy,precision,recall,f1,roc_auc,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.36363636363636365,0.75,0.24,0.8168630017452008,0.06049382716049383,"[62.50513347022587, 37.49486652977413]","[[False, 50.0], [True, 50.0]]",0.9397828232971372,0.9713432835820895,0.956496178718401,0.9638625592417062,0.9044019355130467,True,1,e4bdd_00016,2024-07-05_20-04-10,1720202650,1.0120556354522705,1.0120556354522705,2277722,dgx-a100,131.114.50.170,1.0120556354522705,1
