meta_f1,meta_recall,meta_precision,meta_roc_auc,original,smote,under,accuracy,precision,recall,f1,roc_auc,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.13513513513513514,0.625,0.07575757575757576,0.6440705128205129,0.040123456790123455,"[62.5, 37.5]","[[False, 50.0], [True, 50.0]]",0.9600197433366239,0.9692931633835458,0.9835390946502057,0.9763641669098336,0.9102310857866414,True,1,e4bdd_00003,2024-07-05_20-04-54,1720202694,39.3918673992157,39.3918673992157,2277634,dgx-a100,131.114.50.170,39.3918673992157,1
