meta_f1,meta_recall,meta_precision,meta_roc_auc,original,smote,under,accuracy,precision,recall,f1,roc_auc,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.16842105263157894,0.6956521739130435,0.09580838323353294,0.679872857305029,0.056790123456790124,"[62.52045826513911, 37.47954173486088]","[[False, 50.0], [True, 50.0]]",0.9432379072063178,0.9470124013528749,0.9876543209876543,0.9669064748201439,0.8492117758784425,True,1,e4bdd_00009,2024-07-05_20-04-59,1720202699,48.5933940410614,48.5933940410614,2277713,dgx-a100,131.114.50.170,48.5933940410614,1
